"id","namespace","path","english_name","korean_name","battle_category","battle_usable","tags","source_jars"
"tmcraft:egg_fishiousrend","tmcraft","egg_fishiousrend","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_fissure","tmcraft","egg_fissure","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_flail","tmcraft","egg_flail","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_flameburst","tmcraft","egg_flameburst","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_flamecharge","tmcraft","egg_flamecharge","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_flamethrower","tmcraft","egg_flamethrower","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_flamewheel","tmcraft","egg_flamewheel","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_flareblitz","tmcraft","egg_flareblitz","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_flash","tmcraft","egg_flash","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_flashcannon","tmcraft","egg_flashcannon","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_flatter","tmcraft","egg_flatter","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_fleurcannon","tmcraft","egg_fleurcannon","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_fling","tmcraft","egg_fling","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_flipturn","tmcraft","egg_flipturn","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_floatyfall","tmcraft","egg_floatyfall","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_floralhealing","tmcraft","egg_floralhealing","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_flowershield","tmcraft","egg_flowershield","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_flowertrick","tmcraft","egg_flowertrick","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_fly","tmcraft","egg_fly","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_flyingpress","tmcraft","egg_flyingpress","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_focusblast","tmcraft","egg_focusblast","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_focusenergy","tmcraft","egg_focusenergy","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_focuspunch","tmcraft","egg_focuspunch","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_followme","tmcraft","egg_followme","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_forcepalm","tmcraft","egg_forcepalm","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_foresight","tmcraft","egg_foresight","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_forestscurse","tmcraft","egg_forestscurse","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_foulplay","tmcraft","egg_foulplay","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_freezedry","tmcraft","egg_freezedry","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_freezeshock","tmcraft","egg_freezeshock","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_freezingglare","tmcraft","egg_freezingglare","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_freezyfrost","tmcraft","egg_freezyfrost","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_frenzyplant","tmcraft","egg_frenzyplant","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_frostbreath","tmcraft","egg_frostbreath","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_frustration","tmcraft","egg_frustration","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_furyattack","tmcraft","egg_furyattack","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_furycutter","tmcraft","egg_furycutter","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_furyswipes","tmcraft","egg_furyswipes","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_fusionbolt","tmcraft","egg_fusionbolt","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_fusionflare","tmcraft","egg_fusionflare","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_futuresight","tmcraft","egg_futuresight","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gastroacid","tmcraft","egg_gastroacid","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_geargrind","tmcraft","egg_geargrind","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gearup","tmcraft","egg_gearup","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_genesissupernova","tmcraft","egg_genesissupernova","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_geomancy","tmcraft","egg_geomancy","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gigadrain","tmcraft","egg_gigadrain","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gigaimpact","tmcraft","egg_gigaimpact","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gigatonhammer","tmcraft","egg_gigatonhammer","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gigavolthavoc","tmcraft","egg_gigavolthavoc","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_glaciallance","tmcraft","egg_glaciallance","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_glaciate","tmcraft","egg_glaciate","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_glaiverush","tmcraft","egg_glaiverush","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_glare","tmcraft","egg_glare","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_glitzyglow","tmcraft","egg_glitzyglow","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxbefuddle","tmcraft","egg_gmaxbefuddle","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxcannonade","tmcraft","egg_gmaxcannonade","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxcentiferno","tmcraft","egg_gmaxcentiferno","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxchistrike","tmcraft","egg_gmaxchistrike","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxcuddle","tmcraft","egg_gmaxcuddle","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxdepletion","tmcraft","egg_gmaxdepletion","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxdrumsolo","tmcraft","egg_gmaxdrumsolo","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxfinale","tmcraft","egg_gmaxfinale","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxfireball","tmcraft","egg_gmaxfireball","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxfoamburst","tmcraft","egg_gmaxfoamburst","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxgoldrush","tmcraft","egg_gmaxgoldrush","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxgravitas","tmcraft","egg_gmaxgravitas","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxhydrosnipe","tmcraft","egg_gmaxhydrosnipe","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxmalodor","tmcraft","egg_gmaxmalodor","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxmeltdown","tmcraft","egg_gmaxmeltdown","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxoneblow","tmcraft","egg_gmaxoneblow","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxrapidflow","tmcraft","egg_gmaxrapidflow","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxreplenish","tmcraft","egg_gmaxreplenish","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxresonance","tmcraft","egg_gmaxresonance","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxsandblast","tmcraft","egg_gmaxsandblast","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxsmite","tmcraft","egg_gmaxsmite","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxsnooze","tmcraft","egg_gmaxsnooze","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxsteelsurge","tmcraft","egg_gmaxsteelsurge","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxstonesurge","tmcraft","egg_gmaxstonesurge","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxstunshock","tmcraft","egg_gmaxstunshock","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxsweetness","tmcraft","egg_gmaxsweetness","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxtartness","tmcraft","egg_gmaxtartness","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxterror","tmcraft","egg_gmaxterror","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxvinelash","tmcraft","egg_gmaxvinelash","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxvolcalith","tmcraft","egg_gmaxvolcalith","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxvoltcrash","tmcraft","egg_gmaxvoltcrash","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxwildfire","tmcraft","egg_gmaxwildfire","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gmaxwindrage","tmcraft","egg_gmaxwindrage","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_grassknot","tmcraft","egg_grassknot","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_grasspledge","tmcraft","egg_grasspledge","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_grasswhistle","tmcraft","egg_grasswhistle","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_grassyglide","tmcraft","egg_grassyglide","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_grassyterrain","tmcraft","egg_grassyterrain","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gravapple","tmcraft","egg_gravapple","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gravity","tmcraft","egg_gravity","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_growl","tmcraft","egg_growl","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_growth","tmcraft","egg_growth","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_grudge","tmcraft","egg_grudge","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_guardianofalola","tmcraft","egg_guardianofalola","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_guardsplit","tmcraft","egg_guardsplit","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_guardswap","tmcraft","egg_guardswap","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_guillotine","tmcraft","egg_guillotine","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gunkshot","tmcraft","egg_gunkshot","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gust","tmcraft","egg_gust","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_gyroball","tmcraft","egg_gyroball","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_hail","tmcraft","egg_hail","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_hammerarm","tmcraft","egg_hammerarm","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_happyhour","tmcraft","egg_happyhour","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_harden","tmcraft","egg_harden","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_hardpress","tmcraft","egg_hardpress","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_haze","tmcraft","egg_haze","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_headbutt","tmcraft","egg_headbutt","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_headcharge","tmcraft","egg_headcharge","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_headlongrush","tmcraft","egg_headlongrush","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_headsmash","tmcraft","egg_headsmash","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_healbell","tmcraft","egg_healbell","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_healblock","tmcraft","egg_healblock","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_healingwish","tmcraft","egg_healingwish","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_healorder","tmcraft","egg_healorder","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_healpulse","tmcraft","egg_healpulse","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_heartstamp","tmcraft","egg_heartstamp","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_heartswap","tmcraft","egg_heartswap","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_heatcrash","tmcraft","egg_heatcrash","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_heatwave","tmcraft","egg_heatwave","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_heavyslam","tmcraft","egg_heavyslam","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_helpinghand","tmcraft","egg_helpinghand","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_hex","tmcraft","egg_hex","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_hiddenpower","tmcraft","egg_hiddenpower","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_highhorsepower","tmcraft","egg_highhorsepower","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_highjumpkick","tmcraft","egg_highjumpkick","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_holdback","tmcraft","egg_holdback","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_holdhands","tmcraft","egg_holdhands","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_honeclaws","tmcraft","egg_honeclaws","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_hornattack","tmcraft","egg_hornattack","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_horndrill","tmcraft","egg_horndrill","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_hornleech","tmcraft","egg_hornleech","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_howl","tmcraft","egg_howl","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_hurricane","tmcraft","egg_hurricane","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_hydrocannon","tmcraft","egg_hydrocannon","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_hydropump","tmcraft","egg_hydropump","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_hydrosteam","tmcraft","egg_hydrosteam","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_hydrovortex","tmcraft","egg_hydrovortex","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_hyperbeam","tmcraft","egg_hyperbeam","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_hyperdrill","tmcraft","egg_hyperdrill","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_hyperfang","tmcraft","egg_hyperfang","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_hyperspacefury","tmcraft","egg_hyperspacefury","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_hyperspacehole","tmcraft","egg_hyperspacehole","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_hypervoice","tmcraft","egg_hypervoice","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_hypnosis","tmcraft","egg_hypnosis","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_iceball","tmcraft","egg_iceball","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_icebeam","tmcraft","egg_icebeam","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_iceburn","tmcraft","egg_iceburn","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_icefang","tmcraft","egg_icefang","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_icehammer","tmcraft","egg_icehammer","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_icepunch","tmcraft","egg_icepunch","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_iceshard","tmcraft","egg_iceshard","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_icespinner","tmcraft","egg_icespinner","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_iciclecrash","tmcraft","egg_iciclecrash","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_iciclespear","tmcraft","egg_iciclespear","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_icywind","tmcraft","egg_icywind","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_imprison","tmcraft","egg_imprison","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_incinerate","tmcraft","egg_incinerate","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_infernalparade","tmcraft","egg_infernalparade","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_inferno","tmcraft","egg_inferno","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_infernooverdrive","tmcraft","egg_infernooverdrive","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_infestation","tmcraft","egg_infestation","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_ingrain","tmcraft","egg_ingrain","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_instruct","tmcraft","egg_instruct","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_iondeluge","tmcraft","egg_iondeluge","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_irondefense","tmcraft","egg_irondefense","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_ironhead","tmcraft","egg_ironhead","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_irontail","tmcraft","egg_irontail","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_jawlock","tmcraft","egg_jawlock","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_jetpunch","tmcraft","egg_jetpunch","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_judgment","tmcraft","egg_judgment","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_jumpkick","tmcraft","egg_jumpkick","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_junglehealing","tmcraft","egg_junglehealing","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_karatechop","tmcraft","egg_karatechop","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_kinesis","tmcraft","egg_kinesis","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_kingsshield","tmcraft","egg_kingsshield","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_knockoff","tmcraft","egg_knockoff","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_kowtowcleave","tmcraft","egg_kowtowcleave","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_landswrath","tmcraft","egg_landswrath","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_laserfocus","tmcraft","egg_laserfocus","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_lashout","tmcraft","egg_lashout","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_lastresort","tmcraft","egg_lastresort","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_lastrespects","tmcraft","egg_lastrespects","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_lavaplume","tmcraft","egg_lavaplume","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_leafage","tmcraft","egg_leafage","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_leafblade","tmcraft","egg_leafblade","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_leafstorm","tmcraft","egg_leafstorm","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
